id	for	attr.name	attr.type	edgedefault	id2	ns1:data	key	source	target
d0	node	GeneID	string	undirected				367	9097
d0	node	GeneID	string	undirected				367	142
d0	node	GeneID	string	undirected				367	9402
d0	node	GeneID	string	undirected				367	56937
d0	node	GeneID	string	undirected				367	5579
d0	node	GeneID	string	undirected				367	573
d0	node	GeneID	string	undirected				367	2547
d0	node	GeneID	string	undirected				367	3725
d0	node	GeneID	string	undirected				367	6046
d0	node	GeneID	string	undirected				367	3320
d0	node	GeneID	string	undirected				367	2119
d0	node	GeneID	string	undirected				367	79084
d0	node	GeneID	string	undirected				367	7874
d0	node	GeneID	string	undirected				367	1630
d0	node	GeneID	string	undirected				367	2308
d0	node	GeneID	string	undirected				367	857
d0	node	GeneID	string	undirected				367	10188
d0	node	GeneID	string	undirected				367	3066
d0	node	GeneID	string	undirected				367	6667
d0	node	GeneID	string	undirected				367	8841
d0	node	GeneID	string	undirected				367	2965
d0	node	GeneID	string	undirected				367	8678
d0	node	GeneID	string	undirected				367	7520
d0	node	GeneID	string	undirected				367	1387
d0	node	GeneID	string	undirected				367	2932
d0	node	GeneID	string	undirected				367	84951
d0	node	GeneID	string	undirected				367	10401
d0	node	GeneID	string	undirected				367	7157
d0	node	GeneID	string	undirected				367	9682
d0	node	GeneID	string	undirected				367	840
d0	node	GeneID	string	undirected				367	5296
d0	node	GeneID	string	undirected				367	672
d0	node	GeneID	string	undirected				367	1025
d0	node	GeneID	string	undirected				367	2099
d0	node	GeneID	string	undirected				367	5970
d0	node	GeneID	string	undirected				367	60
d0	node	GeneID	string	undirected				367	5728
d0	node	GeneID	string	undirected				367	3486
d0	node	GeneID	string	undirected				367	7367
d0	node	GeneID	string	undirected				367	4790
d0	node	GeneID	string	undirected				367	5925
d0	node	GeneID	string	undirected				367	2068
d0	node	GeneID	string	undirected				367	6774
d0	node	GeneID	string	undirected				367	7415
d0	node	GeneID	string	undirected				367	100037417
d0	node	GeneID	string	undirected				367	3146
d0	node	GeneID	string	undirected				367	1050
d0	node	GeneID	string	undirected				367	3316
d0	node	GeneID	string	undirected				367	836
d0	node	GeneID	string	undirected				367	7329
d0	node	GeneID	string	undirected				367	7251
d0	node	GeneID	string	undirected				367	3169
d0	node	GeneID	string	undirected				367	8431
d0	node	GeneID	string	undirected				367	1956
d0	node	GeneID	string	undirected				367	5894
d0	node	GeneID	string	undirected				367	7409
d0	node	GeneID	string	undirected				367	10765
d0	node	GeneID	string	undirected				367	5052
d0	node	GeneID	string	undirected				367	1386
d0	node	GeneID	string	undirected				367	898
d0	node	GeneID	string	undirected				367	3091
d0	node	GeneID	string	undirected				367	4193
d0	node	GeneID	string	undirected				367	6502
d0	node	GeneID	string	undirected				367	2626
d0	node	GeneID	string	undirected				367	26524
d0	node	GeneID	string	undirected				367	5921
d0	node	GeneID	string	undirected				367	1643
d0	node	GeneID	string	undirected				367	2934
d0	node	GeneID	string	undirected				367	1021
d0	node	GeneID	string	undirected				367	595
d0	node	GeneID	string	undirected				367	5520
d0	node	GeneID	string	undirected				367	6597
d0	node	GeneID	string	undirected				367	5781
d0	node	GeneID	string	undirected				367	4089
d0	node	GeneID	string	undirected				367	841
d0	node	GeneID	string	undirected				367	993
d0	node	GeneID	string	undirected				367	648
d0	node	GeneID	string	undirected				367	6934
d0	node	GeneID	string	undirected				367	9021
d0	node	GeneID	string	undirected				367	4088
d0	node	GeneID	string	undirected				367	207
d0	node	GeneID	string	undirected				367	10524
d0	node	GeneID	string	undirected				367	7468
d0	node	GeneID	string	undirected				367	3065
d0	node	GeneID	string	undirected				367	7428
d0	node	GeneID	string	undirected				367	3326
d0	node	GeneID	string	undirected				367	23411
d0	node	GeneID	string	undirected				367	801
d0	node	GeneID	string	undirected				367	6714
d0	node	GeneID	string	undirected				367	1398
d0	node	GeneID	string	undirected				367	8202
d0	node	GeneID	string	undirected				367	7832
d0	node	GeneID	string	undirected				367	2065
d0	node	GeneID	string	undirected				367	983
d0	node	GeneID	string	undirected				367	2597
d0	node	GeneID	string	undirected				367	5295
d0	node	GeneID	string	undirected				367	10397
d0	node	GeneID	string	undirected				367	1869
d0	node	GeneID	string	undirected				367	1051
d0	node	GeneID	string	undirected				367	5460
d0	node	GeneID	string	undirected				367	4613
d0	node	GeneID	string	undirected				367	2146
d0	node	GeneID	string	undirected				367	1958
d0	node	GeneID	string	undirected				367	196
d0	node	GeneID	string	undirected				367	6478
d0	node	GeneID	string	undirected				367	5591
d0	node	GeneID	string	undirected				367	367
d0	node	GeneID	string	undirected				367	5594
d0	node	GeneID	string	undirected				367	1499
d0	node	GeneID	string	undirected				860	3725
d0	node	GeneID	string	undirected				860	10413
d0	node	GeneID	string	undirected				860	983
d0	node	GeneID	string	undirected				860	5371
d0	node	GeneID	string	undirected				860	5300
d0	node	GeneID	string	undirected				860	2547
d0	node	GeneID	string	undirected				860	1051
d0	node	GeneID	string	undirected				860	7088
d0	node	GeneID	string	undirected				860	3091
d0	node	GeneID	string	undirected				860	6502
d0	node	GeneID	string	undirected				860	10013
d0	node	GeneID	string	undirected				860	4088
d0	node	GeneID	string	undirected				860	3065
d0	node	GeneID	string	undirected				860	7520
d0	node	GeneID	string	undirected				860	891
d0	node	GeneID	string	undirected				860	8312
d0	node	GeneID	string	undirected				860	3280
d0	node	GeneID	string	undirected				860	6776
d0	node	GeneID	string	undirected				860	6662
d0	node	GeneID	string	undirected				860	8841
d0	node	GeneID	string	undirected				860	6774
d0	node	GeneID	string	undirected				860	5925
d0	node	GeneID	string	undirected				860	4091
d0	node	GeneID	string	undirected				860	1387
d0	node	GeneID	string	undirected				860	8431
d0	node	GeneID	string	undirected				860	7157
d0	node	GeneID	string	undirected				860	2353
d0	node	GeneID	string	undirected				860	8493
d0	node	GeneID	string	undirected				860	4087
d0	node	GeneID	string	undirected				2697	5581
d0	node	GeneID	string	undirected				2697	5578
d0	node	GeneID	string	undirected				2697	2697
d0	node	GeneID	string	undirected				2697	5710
d0	node	GeneID	string	undirected				2697	1445
d0	node	GeneID	string	undirected				2697	412
d0	node	GeneID	string	undirected				2697	5579
d0	node	GeneID	string	undirected				2697	6271
d0	node	GeneID	string	undirected				2697	5595
d0	node	GeneID	string	undirected				2697	27352
d0	node	GeneID	string	undirected				2697	7251
d0	node	GeneID	string	undirected				2697	5594
d0	node	GeneID	string	undirected				2697	857
d0	node	GeneID	string	undirected				2697	7534
d0	node	GeneID	string	undirected				2697	6714
d0	node	GeneID	string	undirected				5581	6199
d0	node	GeneID	string	undirected				5581	5594
d0	node	GeneID	string	undirected				5581	1386
d0	node	GeneID	string	undirected				5581	1832
d0	node	GeneID	string	undirected				5581	6772
d0	node	GeneID	string	undirected				5581	3326
d0	node	GeneID	string	undirected				5581	5315
d0	node	GeneID	string	undirected				5581	673
d0	node	GeneID	string	undirected				5581	6714
d0	node	GeneID	string	undirected				5581	581
d0	node	GeneID	string	undirected				5581	3875
d0	node	GeneID	string	undirected				5581	353376
d0	node	GeneID	string	undirected				5581	10524
d0	node	GeneID	string	undirected				5581	3856
d0	node	GeneID	string	undirected				5581	2011
d0	node	GeneID	string	undirected				5581	3320
d0	node	GeneID	string	undirected				5581	5581
d0	node	GeneID	string	undirected				5581	5595
d0	node	GeneID	string	undirected				5581	5291
d0	node	GeneID	string	undirected				5581	5578
d0	node	GeneID	string	undirected				5581	1956
d0	node	GeneID	string	undirected				5581	7416
d0	node	GeneID	string	undirected				5581	7534
d0	node	GeneID	string	undirected				5581	5175
d0	node	GeneID	string	undirected				5581	1080
d0	node	GeneID	string	undirected				5581	5894
d0	node	GeneID	string	undirected				5581	9817
d0	node	GeneID	string	undirected				5581	54577
d0	node	GeneID	string	undirected				5581	3099
d0	node	GeneID	string	undirected				5581	6667
d0	node	GeneID	string	undirected				5581	8650
d0	node	GeneID	string	undirected				5581	3551
d0	node	GeneID	string	undirected				5581	9235
d0	node	GeneID	string	undirected				10524	1786
d0	node	GeneID	string	undirected				10524	2521
d0	node	GeneID	string	undirected				10524	3065
d0	node	GeneID	string	undirected				10524	4683
d0	node	GeneID	string	undirected				10524	1385
d0	node	GeneID	string	undirected				10524	3205
d0	node	GeneID	string	undirected				10524	467
d0	node	GeneID	string	undirected				10524	3326
d0	node	GeneID	string	undirected				10524	472
d0	node	GeneID	string	undirected				10524	983
d0	node	GeneID	string	undirected				10524	10013
d0	node	GeneID	string	undirected				10524	4610
d0	node	GeneID	string	undirected				10524	672
d0	node	GeneID	string	undirected				10524	6427
d0	node	GeneID	string	undirected				10524	1050
d0	node	GeneID	string	undirected				10524	7157
d0	node	GeneID	string	undirected				10524	10524
d0	node	GeneID	string	undirected				10524	7329
d0	node	GeneID	string	undirected				10524	64127
d0	node	GeneID	string	undirected				10524	5468
d0	node	GeneID	string	undirected				10524	100532731
d0	node	GeneID	string	undirected				10524	5925
d0	node	GeneID	string	undirected				10524	9314
d0	node	GeneID	string	undirected				10524	50943
d0	node	GeneID	string	undirected				10524	998
d0	node	GeneID	string	undirected				10524	6303
d0	node	GeneID	string	undirected				10524	10188
d0	node	GeneID	string	undirected				10524	4000
d0	node	GeneID	string	undirected				10524	1387
d0	node	GeneID	string	undirected				10524	6478
d0	node	GeneID	string	undirected				10524	7291
d0	node	GeneID	string	undirected				10524	6935
d0	node	GeneID	string	undirected				10524	23411
d0	node	GeneID	string	undirected				10524	1909
d0	node	GeneID	string	undirected				10524	2100
d0	node	GeneID	string	undirected				10524	6240
d0	node	GeneID	string	undirected				10524	7428
d0	node	GeneID	string	undirected				10524	3068
d0	node	GeneID	string	undirected				10524	5970
d0	node	GeneID	string	undirected				10524	1111
d0	node	GeneID	string	undirected				10524	648
d0	node	GeneID	string	undirected				10524	6241
d0	node	GeneID	string	undirected				10524	4613
d0	node	GeneID	string	undirected				10524	5321
d0	node	GeneID	string	undirected				10524	3320
d0	node	GeneID	string	undirected				10524	4953
d0	node	GeneID	string	undirected				10524	891
d0	node	GeneID	string	undirected				10524	4790
d0	node	GeneID	string	undirected				10524	8841
d0	node	GeneID	string	undirected				10524	9212
d0	node	GeneID	string	undirected				10524	4035
d0	node	GeneID	string	undirected				10524	2099
d0	node	GeneID	string	undirected				10524	1386
d0	node	GeneID	string	undirected				10524	2597
d0	node	GeneID	string	undirected				10524	1942
d0	node	GeneID	string	undirected				10524	5371
d0	node	GeneID	string	undirected				10524	5111
d0	node	GeneID	string	undirected				10524	4851
d0	node	GeneID	string	undirected				10524	8452
d0	node	GeneID	string	undirected				10524	6774
d0	node	GeneID	string	undirected				10524	4193
d0	node	GeneID	string	undirected				10524	60
d0	node	GeneID	string	undirected				10524	10912
d0	node	GeneID	string	undirected				10524	1869
d0	node	GeneID	string	undirected				10524	5591
d0	node	GeneID	string	undirected				10524	7874
d0	node	GeneID	string	undirected				7157	1869
d0	node	GeneID	string	undirected				7157	5610
d0	node	GeneID	string	undirected				7157	7508
d0	node	GeneID	string	undirected				7157	8451
d0	node	GeneID	string	undirected				7157	5743
d0	node	GeneID	string	undirected				7157	7027
d0	node	GeneID	string	undirected				7157	8431
d0	node	GeneID	string	undirected				7157	6303
d0	node	GeneID	string	undirected				7157	467
d0	node	GeneID	string	undirected				7157	675
d0	node	GeneID	string	undirected				7157	5371
d0	node	GeneID	string	undirected				7157	9112
d0	node	GeneID	string	undirected				7157	4170
d0	node	GeneID	string	undirected				7157	6241
d0	node	GeneID	string	undirected				7157	7431
d0	node	GeneID	string	undirected				7157	2547
d0	node	GeneID	string	undirected				7157	3725
d0	node	GeneID	string	undirected				7157	3320
d0	node	GeneID	string	undirected				7157	10848
d0	node	GeneID	string	undirected				7157	5595
d0	node	GeneID	string	undirected				7157	7534
d0	node	GeneID	string	undirected				7157	1017
d0	node	GeneID	string	undirected				7157	7158
d0	node	GeneID	string	undirected				7157	7415
d0	node	GeneID	string	undirected				7157	7296
d0	node	GeneID	string	undirected				7157	79594
d0	node	GeneID	string	undirected				7157	7334
d0	node	GeneID	string	undirected				7157	6667
d0	node	GeneID	string	undirected				7157	688
d0	node	GeneID	string	undirected				7157	408
d0	node	GeneID	string	undirected				7157	8650
d0	node	GeneID	string	undirected				7157	51147
d0	node	GeneID	string	undirected				7157	1028
d0	node	GeneID	string	undirected				7157	1612
d0	node	GeneID	string	undirected				7157	6275
d0	node	GeneID	string	undirected				7157	1387
d0	node	GeneID	string	undirected				7157	6597
d0	node	GeneID	string	undirected				7157	3315
d0	node	GeneID	string	undirected				7157	3306
d0	node	GeneID	string	undirected				7157	6273
d0	node	GeneID	string	undirected				7157	6659
d0	node	GeneID	string	undirected				7157	3178
d0	node	GeneID	string	undirected				7157	8626
d0	node	GeneID	string	undirected				7157	10188
d0	node	GeneID	string	undirected				7157	63970
d0	node	GeneID	string	undirected				7157	8878
d0	node	GeneID	string	undirected				7157	2309
d0	node	GeneID	string	undirected				7157	2099
d0	node	GeneID	string	undirected				7157	7917
d0	node	GeneID	string	undirected				7157	2475
d0	node	GeneID	string	undirected				7157	8945
d0	node	GeneID	string	undirected				7157	7345
d0	node	GeneID	string	undirected				7157	5710
d0	node	GeneID	string	undirected				7157	1316
d0	node	GeneID	string	undirected				7157	1915
d0	node	GeneID	string	undirected				7157	6615
d0	node	GeneID	string	undirected				7157	9682
d0	node	GeneID	string	undirected				7157	1958
d0	node	GeneID	string	undirected				7157	1894
d0	node	GeneID	string	undirected				7157	5747
d0	node	GeneID	string	undirected				7157	2114
d0	node	GeneID	string	undirected				7157	9519
d0	node	GeneID	string	undirected				7157	22978
d0	node	GeneID	string	undirected				7157	4088
d0	node	GeneID	string	undirected				7157	2042
d0	node	GeneID	string	undirected				7157	4087
d0	node	GeneID	string	undirected				7157	302
d0	node	GeneID	string	undirected				7157	1385
d0	node	GeneID	string	undirected				7157	94234
d0	node	GeneID	string	undirected				7157	60
d0	node	GeneID	string	undirected				7157	10155
d0	node	GeneID	string	undirected				7157	5594
d0	node	GeneID	string	undirected				7157	3551
d0	node	GeneID	string	undirected				7157	5930
d0	node	GeneID	string	undirected				7157	4194
d0	node	GeneID	string	undirected				7157	7329
d0	node	GeneID	string	undirected				7157	1602
d0	node	GeneID	string	undirected				7157	26073
d0	node	GeneID	string	undirected				7157	8837
d0	node	GeneID	string	undirected				7157	2965
d0	node	GeneID	string	undirected				7157	3065
d0	node	GeneID	string	undirected				7157	5591
d0	node	GeneID	string	undirected				7157	7434
d0	node	GeneID	string	undirected				7157	6426
d0	node	GeneID	string	undirected				7157	3146
d0	node	GeneID	string	undirected				7157	596
d0	node	GeneID	string	undirected				7157	578
d0	node	GeneID	string	undirected				7157	8856
d0	node	GeneID	string	undirected				7157	5111
d0	node	GeneID	string	undirected				7157	9734
d0	node	GeneID	string	undirected				7157	2074
d0	node	GeneID	string	undirected				7157	4869
d0	node	GeneID	string	undirected				7157	5300
d0	node	GeneID	string	undirected				7157	4221
d0	node	GeneID	string	undirected				7157	7295
d0	node	GeneID	string	undirected				7157	91768
d0	node	GeneID	string	undirected				7157	595
d0	node	GeneID	string	undirected				7157	4904
d0	node	GeneID	string	undirected				7157	4638
d0	node	GeneID	string	undirected				7157	5347
d0	node	GeneID	string	undirected				7157	6794
d0	node	GeneID	string	undirected				7157	598
d0	node	GeneID	string	undirected				7157	8312
d0	node	GeneID	string	undirected				7157	4282
d0	node	GeneID	string	undirected				7157	51701
d0	node	GeneID	string	undirected				7157	10419
d0	node	GeneID	string	undirected				7157	4792
d0	node	GeneID	string	undirected				7157	8841
d0	node	GeneID	string	undirected				7157	3159
d0	node	GeneID	string	undirected				7157	142
d0	node	GeneID	string	undirected				7157	7490
d0	node	GeneID	string	undirected				7157	8678
d0	node	GeneID	string	undirected				7157	7291
d0	node	GeneID	string	undirected				7157	1398
d0	node	GeneID	string	undirected				7157	998
d0	node	GeneID	string	undirected				7157	2068
d0	node	GeneID	string	undirected				7157	29072
d0	node	GeneID	string	undirected				7157	5578
d0	node	GeneID	string	undirected				7157	7515
d0	node	GeneID	string	undirected				7157	7251
d0	node	GeneID	string	undirected				7157	8202
d0	node	GeneID	string	undirected				7157	7052
d0	node	GeneID	string	undirected				7157	8493
d0	node	GeneID	string	undirected				7157	699
d0	node	GeneID	string	undirected				7157	672
d0	node	GeneID	string	undirected				7157	5520
d0	node	GeneID	string	undirected				7157	1591
d0	node	GeneID	string	undirected				7157	9212
d0	node	GeneID	string	undirected				7157	51720
d0	node	GeneID	string	undirected				7157	200186
d0	node	GeneID	string	undirected				7157	10969
d0	node	GeneID	string	undirected				7157	5970
d0	node	GeneID	string	undirected				7157	472
d0	node	GeneID	string	undirected				7157	10657
d0	node	GeneID	string	undirected				7157	10381
d0	node	GeneID	string	undirected				7157	9232
d0	node	GeneID	string	undirected				7157	6418
d0	node	GeneID	string	undirected				7157	1432
d0	node	GeneID	string	undirected				7157	3309
d0	node	GeneID	string	undirected				7157	128
d0	node	GeneID	string	undirected				7157	51741
d0	node	GeneID	string	undirected				7157	3066
d0	node	GeneID	string	undirected				7157	11200
d0	node	GeneID	string	undirected				7157	7428
d0	node	GeneID	string	undirected				7157	2735
d0	node	GeneID	string	undirected				7157	10970
d0	node	GeneID	string	undirected				7157	6285
d0	node	GeneID	string	undirected				7157	581
d0	node	GeneID	string	undirected				7157	1111
d0	node	GeneID	string	undirected				7157	4000
d0	node	GeneID	string	undirected				7157	7153
d0	node	GeneID	string	undirected				7157	3978
d0	node	GeneID	string	undirected				7157	23411
d0	node	GeneID	string	undirected				7157	8651
d0	node	GeneID	string	undirected				7157	79084
d0	node	GeneID	string	undirected				7157	5925
d0	node	GeneID	string	undirected				7157	7040
d0	node	GeneID	string	undirected				7157	183
d0	node	GeneID	string	undirected				7157	57007
d0	node	GeneID	string	undirected				7157	6772
d0	node	GeneID	string	undirected				7157	4582
d0	node	GeneID	string	undirected				7157	1025
d0	node	GeneID	string	undirected				7157	573
d0	node	GeneID	string	undirected				7157	1654
d0	node	GeneID	string	undirected				7157	9314
d0	node	GeneID	string	undirected				7157	7421
d0	node	GeneID	string	undirected				7157	2066
d0	node	GeneID	string	undirected				7157	7799
d0	node	GeneID	string	undirected				7157	29102
d0	node	GeneID	string	undirected				7157	1786
d0	node	GeneID	string	undirected				7157	6790
d0	node	GeneID	string	undirected				7157	2934
d0	node	GeneID	string	undirected				7157	1026
d0	node	GeneID	string	undirected				7157	9961
d0	node	GeneID	string	undirected				7157	2011
d0	node	GeneID	string	undirected				7157	6194
d0	node	GeneID	string	undirected				7157	3326
d0	node	GeneID	string	undirected				7157	23368
d0	node	GeneID	string	undirected				7157	2597
d0	node	GeneID	string	undirected				7157	10533
d0	node	GeneID	string	undirected				7157	3308
d0	node	GeneID	string	undirected				7157	1647
d0	node	GeneID	string	undirected				7157	1728
d0	node	GeneID	string	undirected				7157	983
d0	node	GeneID	string	undirected				7157	959
d0	node	GeneID	string	undirected				7157	7965
d0	node	GeneID	string	undirected				7157	648
d0	node	GeneID	string	undirected				7157	960
d0	node	GeneID	string	undirected				7157	7189
d0	node	GeneID	string	undirected				7157	6714
d0	node	GeneID	string	undirected				7157	4691
d0	node	GeneID	string	undirected				7157	6502
d0	node	GeneID	string	undirected				7157	1051
d0	node	GeneID	string	undirected				7157	7157
d0	node	GeneID	string	undirected				7157	328
d0	node	GeneID	string	undirected				7157	3480
d0	node	GeneID	string	undirected				7157	3304
d0	node	GeneID	string	undirected				7157	5728
d0	node	GeneID	string	undirected				7157	5599
d0	node	GeneID	string	undirected				7157	841
d0	node	GeneID	string	undirected				7157	7874
d0	node	GeneID	string	undirected				7157	3091
d0	node	GeneID	string	undirected				7157	1719
d0	node	GeneID	string	undirected				7157	7150
d0	node	GeneID	string	undirected				7157	5914
d0	node	GeneID	string	undirected				7157	4193
d0	node	GeneID	string	undirected				7157	3838
d0	node	GeneID	string	undirected				7157	3181
d0	node	GeneID	string	undirected				7157	6271
d0	node	GeneID	string	undirected				7157	4436
d0	node	GeneID	string	undirected				7157	5923
d0	node	GeneID	string	undirected				7157	3265
d0	node	GeneID	string	undirected				7157	2932
d0	node	GeneID	string	undirected				1869	6046
d0	node	GeneID	string	undirected				1869	672
d0	node	GeneID	string	undirected				1869	898
d0	node	GeneID	string	undirected				1869	1316
d0	node	GeneID	string	undirected				1869	142
d0	node	GeneID	string	undirected				1869	1786
d0	node	GeneID	string	undirected				1869	8900
d0	node	GeneID	string	undirected				1869	23411
d0	node	GeneID	string	undirected				1869	25855
d0	node	GeneID	string	undirected				1869	1387
d0	node	GeneID	string	undirected				1869	10752
d0	node	GeneID	string	undirected				1869	11200
d0	node	GeneID	string	undirected				1869	8945
d0	node	GeneID	string	undirected				1869	5914
d0	node	GeneID	string	undirected				1869	331
d0	node	GeneID	string	undirected				1869	1026
d0	node	GeneID	string	undirected				1869	999
d0	node	GeneID	string	undirected				1869	8202
d0	node	GeneID	string	undirected				1869	10419
d0	node	GeneID	string	undirected				1869	983
d0	node	GeneID	string	undirected				1869	2146
d0	node	GeneID	string	undirected				1869	4194
d0	node	GeneID	string	undirected				1869	3065
d0	node	GeneID	string	undirected				1869	5970
d0	node	GeneID	string	undirected				1869	2099
d0	node	GeneID	string	undirected				1869	3479
d0	node	GeneID	string	undirected				1869	840
d0	node	GeneID	string	undirected				1869	1017
d0	node	GeneID	string	undirected				1869	7799
d0	node	GeneID	string	undirected				1869	7158
d0	node	GeneID	string	undirected				1869	329
d0	node	GeneID	string	undirected				1869	472
d0	node	GeneID	string	undirected				1869	6502
d0	node	GeneID	string	undirected				1869	2932
d0	node	GeneID	string	undirected				1869	22992
d0	node	GeneID	string	undirected				1869	4790
d0	node	GeneID	string	undirected				1869	10155
d0	node	GeneID	string	undirected				1869	2965
d0	node	GeneID	string	undirected				1869	7428
d0	node	GeneID	string	undirected				1869	1869
d0	node	GeneID	string	undirected				1869	10950
d0	node	GeneID	string	undirected				1869	1050
d0	node	GeneID	string	undirected				1869	7027
d0	node	GeneID	string	undirected				1869	6772
d0	node	GeneID	string	undirected				1869	4193
d0	node	GeneID	string	undirected				1869	1643
d0	node	GeneID	string	undirected				1869	5925
d0	node	GeneID	string	undirected				1869	6667
d0	node	GeneID	string	undirected				6714	2308
d0	node	GeneID	string	undirected				6714	7507
d0	node	GeneID	string	undirected				6714	2100
d0	node	GeneID	string	undirected				6714	8600
d0	node	GeneID	string	undirected				6714	3091
d0	node	GeneID	string	undirected				6714	302
d0	node	GeneID	string	undirected				6714	5786
d0	node	GeneID	string	undirected				6714	1909
d0	node	GeneID	string	undirected				6714	84632
d0	node	GeneID	string	undirected				6714	1400
d0	node	GeneID	string	undirected				6714	7799
d0	node	GeneID	string	undirected				6714	3320
d0	node	GeneID	string	undirected				6714	3690
d0	node	GeneID	string	undirected				6714	7052
d0	node	GeneID	string	undirected				6714	5584
d0	node	GeneID	string	undirected				6714	5894
d0	node	GeneID	string	undirected				6714	10641
d0	node	GeneID	string	undirected				6714	355
d0	node	GeneID	string	undirected				6714	5467
d0	node	GeneID	string	undirected				6714	207
d0	node	GeneID	string	undirected				6714	2065
d0	node	GeneID	string	undirected				6714	54106
d0	node	GeneID	string	undirected				6714	5524
d0	node	GeneID	string	undirected				6714	1027
d0	node	GeneID	string	undirected				6714	8900
d0	node	GeneID	string	undirected				6714	857
d0	node	GeneID	string	undirected				6714	3669
d0	node	GeneID	string	undirected				6714	2335
d0	node	GeneID	string	undirected				6714	29110
d0	node	GeneID	string	undirected				6714	6198
d0	node	GeneID	string	undirected				6714	112267931
d0	node	GeneID	string	undirected				6714	6285
d0	node	GeneID	string	undirected				6714	993
d0	node	GeneID	string	undirected				6714	79187
d0	node	GeneID	string	undirected				6714	6772
d0	node	GeneID	string	undirected				6714	4914
d0	node	GeneID	string	undirected				6714	1445
d0	node	GeneID	string	undirected				6714	2272
d0	node	GeneID	string	undirected				6714	2042
d0	node	GeneID	string	undirected				6714	5604
d0	node	GeneID	string	undirected				6714	2934
d0	node	GeneID	string	undirected				6714	5595
d0	node	GeneID	string	undirected				6714	7080
d0	node	GeneID	string	undirected				6714	4638
d0	node	GeneID	string	undirected				6714	7099
d0	node	GeneID	string	undirected				6714	7421
d0	node	GeneID	string	undirected				6714	51741
d0	node	GeneID	string	undirected				6714	8856
d0	node	GeneID	string	undirected				6714	3326
d0	node	GeneID	string	undirected				6714	5578
d0	node	GeneID	string	undirected				6714	4792
d0	node	GeneID	string	undirected				6714	10188
d0	node	GeneID	string	undirected				6714	8792
d0	node	GeneID	string	undirected				6714	3265
d0	node	GeneID	string	undirected				6714	864
d0	node	GeneID	string	undirected				6714	5979
d0	node	GeneID	string	undirected				6714	10657
d0	node	GeneID	string	undirected				6714	7015
d0	node	GeneID	string	undirected				6714	5241
d0	node	GeneID	string	undirected				6714	8842
d0	node	GeneID	string	undirected				6714	3791
d0	node	GeneID	string	undirected				6714	2048
d0	node	GeneID	string	undirected				6714	4843
d0	node	GeneID	string	undirected				6714	6776
d0	node	GeneID	string	undirected				6714	5175
d0	node	GeneID	string	undirected				6714	4193
d0	node	GeneID	string	undirected				6714	6714
d0	node	GeneID	string	undirected				6714	1398
d0	node	GeneID	string	undirected				6714	6654
d0	node	GeneID	string	undirected				6714	4233
d0	node	GeneID	string	undirected				6714	1084
d0	node	GeneID	string	undirected				6714	4486
d0	node	GeneID	string	undirected				6714	2114
d0	node	GeneID	string	undirected				6714	2263
d0	node	GeneID	string	undirected				6714	5321
d0	node	GeneID	string	undirected				6714	6868
d0	node	GeneID	string	undirected				6714	4921
d0	node	GeneID	string	undirected				6714	5296
d0	node	GeneID	string	undirected				6714	149420
d0	node	GeneID	string	undirected				6714	2099
d0	node	GeneID	string	undirected				6714	54206
d0	node	GeneID	string	undirected				6714	2030
d0	node	GeneID	string	undirected				6714	408
d0	node	GeneID	string	undirected				6714	7189
d0	node	GeneID	string	undirected				6714	5159
d0	node	GeneID	string	undirected				6714	966
d0	node	GeneID	string	undirected				6714	3098
d0	node	GeneID	string	undirected				6714	3570
d0	node	GeneID	string	undirected				6714	238
d0	node	GeneID	string	undirected				6714	558
d0	node	GeneID	string	undirected				6714	634
d0	node	GeneID	string	undirected				6714	60
d0	node	GeneID	string	undirected				6714	6777
d0	node	GeneID	string	undirected				6714	64866
d0	node	GeneID	string	undirected				6714	6774
d0	node	GeneID	string	undirected				6714	5914
d0	node	GeneID	string	undirected				6714	2185
d0	node	GeneID	string	undirected				6714	301
d0	node	GeneID	string	undirected				6714	1072
d0	node	GeneID	string	undirected				6714	8841
d0	node	GeneID	string	undirected				6714	1499
d0	node	GeneID	string	undirected				6714	5594
d0	node	GeneID	string	undirected				6714	4582
d0	node	GeneID	string	undirected				6714	5781
d0	node	GeneID	string	undirected				6714	3702
d0	node	GeneID	string	undirected				6714	3717
d0	node	GeneID	string	undirected				6714	23136
d0	node	GeneID	string	undirected				6714	5923
d0	node	GeneID	string	undirected				6714	6667
d0	node	GeneID	string	undirected				6714	3643
d0	node	GeneID	string	undirected				6714	5829
d0	node	GeneID	string	undirected				6714	1387
d0	node	GeneID	string	undirected				6714	3480
d0	node	GeneID	string	undirected				6714	2023
d0	node	GeneID	string	undirected				6714	4035
d0	node	GeneID	string	undirected				6714	6199
d0	node	GeneID	string	undirected				6714	5747
d0	node	GeneID	string	undirected				6714	9564
d0	node	GeneID	string	undirected				6714	3815
d0	node	GeneID	string	undirected				6714	2057
d0	node	GeneID	string	undirected				6714	3551
d0	node	GeneID	string	undirected				6714	2064
d0	node	GeneID	string	undirected				6714	5295
d0	node	GeneID	string	undirected				6714	2260
d0	node	GeneID	string	undirected				6714	595
d0	node	GeneID	string	undirected				6714	999
d0	node	GeneID	string	undirected				6714	5921
d0	node	GeneID	string	undirected				6714	1956
d0	node	GeneID	string	undirected				6714	960
d0	node	GeneID	string	undirected				6714	7098
d0	node	GeneID	string	undirected				6714	1500
